학원명,도로명주소,Latitude,Longitude,정원합계,일시수용능력인원합계
하늘높이컨설팅진학지도교습소,서울특별시 노원구 한글비석로 254,37.6504079,127.0770904,16,4
홍재룡수학전문학원,서울특별시 노원구 한글비석로 281,37.6528843,127.0777274,102,116
그린램프라이브러리중계캠퍼스독서실,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,226,113
크리스티잉글리시영어교습소,서울특별시 노원구 동일로245길 162,37.6815167,127.0538446,24,4
어썸잉글리쉬중계브랜치학원,서울특별시 노원구 중계로 217,37.6504871,127.0759853,24,76
노원바리스타전문학원,서울특별시 노원구 동일로 1393,37.6529411,127.0605151,106,111
닥터(Dr.)국어교습소,서울특별시 노원구 노원로 547,37.6607248,127.0569722,9,9
마이스터제과제빵학원,서울특별시 노원구 상계로7길 13,37.657322,127.065016,188,75
책통클럽독서논술교습소,서울특별시 노원구 한글비석로15길 48,37.6562734,127.0734915,21,7
카이로스프랩독서실,서울특별시 노원구 덕릉로 712-4,37.6609927,127.075927,224,112
하이스트영어교습소,서울특별시 노원구 한글비석로48길 25,37.6654456,127.0671842,6,3
기파랑문해원학원,서울특별시 노원구 한글비석로 253,37.6504239,127.0763502,105,79
준`S수학교습소,서울특별시 노원구 한글비석로15길 48,37.6562734,127.0734915,15,5
하우스터디중계2센터독서실,서울특별시 노원구 중계로14길 41,37.6502284,127.08244,186,93
이주영영어교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,15,3
디자인가우디애니마션미술학원,서울특별시 노원구 동일로217가길 11,37.6534592,127.059882,450,95
북꼬리논술교습소,서울특별시 노원구 중계로 217,37.6504871,127.0759853,18,9
중계덕스원격교습학원,서울특별시 노원구 한글비석로 233,37.6484948,127.0763004,500,9999
토마토아틀리에미술교습소,서울특별시 노원구 공릉로 159,37.6242674,127.0794917,108,9
아이비탑리딩중계영어학원,서울특별시 노원구 중계로 170,37.6501065,127.0812326,49,78
임팩트과학학원,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,100,73
단디독서실,서울특별시 노원구 동일로 1365,37.6505935,127.0612172,132,136
강북청솔독서실,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,121,952
유플러스에듀(u+edu)영어교습소,서울특별시 노원구 한글비석로 89,37.6393884,127.0715555,8,4
예진음악교습소,서울특별시 노원구 동일로 1280,37.6427206,127.0665677,63,9
버팀수학학원,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,26,74
타임유독서실,서울특별시 노원구 수락산로 212,37.6708271,127.0553544,127,127
또래음악교습소,서울특별시 노원구 한글비석로46길 72,37.6665942,127.0696978,11,9
혜윰수학교습소,서울특별시 노원구 마들로 31,37.6178025,127.0685682,44,4
옳은국어논술전문학원,서울특별시 노원구 노원로 257,37.6402604,127.072739,150,117
정회원아뜰리에미술교습소,서울특별시 노원구 섬밭로 209,37.6354449,127.0642439,32,8
해법셀파수학교습소,서울특별시 노원구 동일로175길 20,37.6196843,127.0736685,20,5
캥거루영어교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,16,8
피오나영어교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,13,8
마술피리음악교습소,서울특별시 노원구 월계로45길 21,37.6265468,127.0497923,80,6
리즈음악교습소,서울특별시 노원구 월계로45길 21,37.6265468,127.0497923,39,9
매쓰위너수학교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,56,9
포커스독서실,서울특별시 노원구 석계로 49,37.6185529,127.0625822,127,97
아이엔수학교습소,서울특별시 노원구 중계로 220,37.6508775,127.0756868,6,6
EA+(이에이플러스)수학교습소,서울특별시 노원구 덕릉로 669,37.6573787,127.074582,12,4
국풍2000중계2관학원,서울특별시 노원구 중계로 202,37.6508676,127.077805,475,163
피티(PT)수학학원,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,12,76
인스카이승무원학원,서울특별시 노원구 동일로 1426,37.6560024,127.0605468,74,81
바른학원,서울특별시 노원구 공릉로34길 10-5,37.6223495,127.0799658,50,69
상상미술교습소,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,27,9
참바른글씨펜글씨교습소,서울특별시 노원구 동일로218길 35,37.6540888,127.0626882,8,8
미술공장아트토리학원,서울특별시 노원구 상계로 74,37.6560154,127.063116,90,54
한울학원,서울특별시 노원구 공릉로38길 23-6,37.6234908,127.0808456,172,68
그림그리다미술교습소,서울특별시 노원구 한글비석로52길 6,37.6647798,127.0664431,25,5
엠(M)수학학원,서울특별시 노원구 동일로 1393,37.6529411,127.0605151,100,70
지오수학교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,50,5
이엘피아노음악교습소,서울특별시 노원구 동일로228길 35,37.6679406,127.0590332,40,6
제이스(JAY`S)보습학원,서울특별시 노원구 광운로10길 3,37.6208884,127.0593315,96,99
영샘의영어교실영어교습소,서울특별시 노원구 월계로55길 3,37.6317292,127.0596864,12,4
우나숨국어논술학원,서울특별시 노원구 노원로 526,37.6612312,127.0605602,58,77
투핸즈과학전문학원,서울특별시 노원구 중계로 219,37.6504923,127.0756701,120,68
글숲국어논술교습소,서울특별시 노원구 한글비석로 250,37.6499887,127.0770075,35,5
수쌤수학교습소,서울특별시 노원구 월계로55길 3,37.6317292,127.0596864,36,9
재밌는수학교습소,서울특별시 노원구 한글비석로 396,37.6614765,127.0728242,12,4
알파영어교습소,서울특별시 노원구 동일로207길 184,37.6363492,127.0613398,24,6
(주)메디잡리더스간호학원,서울특별시 노원구 노해로 488,37.6543208,127.0621574,30,197
탑플레이스비알(BR)영어교습소,서울특별시 노원구 중계로18길 9,37.6511373,127.077782,20,4
유투엠중계캠퍼스학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,72,143
중계고등전문안형준국어교습소,서울특별시 노원구 한글비석로 269,37.6517301,127.0767968,28,4
시온수학교습소,서울특별시 노원구 동일로 1551,37.6668834,127.0568372,48,9
수학의기술학원,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,85,68
전문가집단2관학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,60,77
아르떼발레학원,서울특별시 노원구 동일로 1365,37.6505935,127.0612172,50,53
엘에스씨(LSC)영어학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,100,77
이투스수학학원,서울특별시 노원구 중계로 217,37.6504871,127.0759853,30,117
이(e)해법셀파수학학원,서울특별시 노원구 수락산로 232,37.6710933,127.0528888,80,72
악어연기학원,서울특별시 노원구 노해로83길 4,37.6555352,127.064536,112,62
유비스카이학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,36,113
잇올스파르타독학재수학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,600,120
잇올스파르타관리형프리미엄독서실,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,264,143
블러썸미술학원,서울특별시 노원구 동일로227길 26,37.6687829,127.0537253,180,56
웅진씽크빅학습센터중계학원,서울특별시 노원구 덕릉로73길 18,37.6521826,127.0724569,390,144
크레버스영재관중계제3지점학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,534,173
이룸영어교습소,서울특별시 노원구 덕릉로94가길 20,37.663117,127.0785759,10,5
로직큐(Q)수학교습소,서울특별시 노원구 덕릉로71길 30,37.651184,127.0705238,40,4
올림피아드영재센터학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,504,220
민지미술비끄아트노원학원,서울특별시 노원구 섬밭로 209,37.6354449,127.0642439,50,53
전문가집단학원,서울특별시 노원구 한글비석로 270,37.6515579,127.077432,29,89
러셀중계바른공부자습전용관독서실,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,350,558
로보나라로봇코딩교습소,서울특별시 노원구 한글비석로54길 116,37.6683107,127.0604105,18,3
빵샘영어경영학원,서울특별시 노원구 노원로 236,37.6391161,127.0751565,64,70
씽크톡창의수학교습소,서울특별시 노원구 동일로213길 77,37.647755,127.0577479,36,6
에스(S)수학교습소,서울특별시 노원구 공릉로 143,37.6227596,127.0791105,42,7
유니팝미술교습소,서울특별시 노원구 화랑로51길 78,37.6257733,127.0873569,40,8
서울공릉작심독서실,서울특별시 노원구 동일로191가길 34,37.6266765,127.0713204,672,112
엘-피엠피(L-PMP)학원,서울특별시 노원구 동일로 1530,37.665073,127.0580605,60,78
두림과학학원,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,1080,195
크레버스씨큐브코딩중계제1지점학원,서울특별시 노원구 중계로 225,37.6498272,127.0743318,612,145
코치클래스영어교습소,서울특별시 노원구 노원로 58,37.6266495,127.0873143,20,5
우리해법수학논술학원,서울특별시 노원구 동일로 1549,37.6667157,127.0568809,225,129
청구홍익미술교습소,서울특별시 노원구 한글비석로 89,37.6393884,127.0715555,4,4
꿈꾸는창의교육학원,서울특별시 노원구 노원로1나길 3,37.621147,127.0829943,40,53
플라이업수학교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,10,5
한솔학원,서울특별시 노원구 석계로 49,37.6185529,127.0625822,56,74
커브(Curve)영어학원,서울특별시 노원구 노원로1나길 3,37.621147,127.0829943,30,125
에이치아이엠에스초중등관명성학원,서울특별시 노원구 광운로 57,37.6226528,127.0595318,40,82
스카이(SKY)미래연수학학원,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,135,182
아리엘음악교습소,서울특별시 노원구 섬밭로 232,37.6368495,127.0663824,28,8
미래수학국어과학학원,서울특별시 노원구 공릉로34길 10-2,37.6223308,127.0797916,80,74
유아이수학교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,6,3
한상욱영문법영어교습소,서울특별시 노원구 중계로 170,37.6501065,127.0812326,54,9
311잉글리쉬(English)학원,서울특별시 노원구 중계로 218,37.6508704,127.0760059,85,70
다온도예교습소,서울특별시 노원구 노원로 540,37.6614571,127.0593957,18,8
코드원독서실,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,198,280
보람해법수학교습소,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,15,5
해법영어보람교실영어교습소,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,21,7
삼성영어태랑보습학원,서울특별시 노원구 화랑로51길 38,37.6249914,127.0890791,191,73
원패스전기학원,서울특별시 노원구 동일로216길 70,37.6521365,127.0654852,132,113
편입엔편입학원,서울특별시 노원구 노해로75길 14-26,37.6545625,127.0588968,210,153
제이영어교습소,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,12,2
명광일종합논술교습소,서울특별시 노원구 섬밭로 263,37.6387852,127.0624881,74,8
레이쌤영어교습소,서울특별시 노원구 한글비석로 89,37.6393884,127.0715555,24,4
짱수학교습소,서울특별시 노원구 공릉로34길 62,37.6234994,127.0831875,24,8
중계염광한우리독서토론논술교습소,서울특별시 노원구 한글비석로15길 48,37.6562734,127.0734915,14,7
탑솔루션수학교습소,서울특별시 노원구 화랑로51길 38,37.6249914,127.0890791,26,7
에스앤케이(SNK)영어월계점학원,서울특별시 노원구 마들로 31,37.6178025,127.0685682,46,73
맘스잉글리쉬영어교습소,서울특별시 노원구 광운로2가길 23,37.6181778,127.0592496,8,4
그리미미술교습소,서울특별시 노원구 동일로215길 81,37.6502137,127.0568875,7,7
생각하는수학교습소,서울특별시 노원구 노원로1나길 15,37.6215403,127.0824257,30,5
실천이성학원,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,960,119
소리샘음악교습소,서울특별시 노원구 한글비석로52길 64,37.6674016,127.0675193,20,7
에르모소뷰티아카데미미용학원,서울특별시 노원구 노원로 449,37.6566669,127.066444,565,67
노원씨엠학원,서울특별시 노원구 상계로7길 25,37.6578412,127.0646118,60,132
남스클라리넷음악교습소,서울특별시 노원구 섬밭로 190,37.6337017,127.0678655,15,5
에스엘에이(SLA)애듀영어교습소,서울특별시 노원구 섬밭로 263,37.6387852,127.0624881,42,7
매쓰랩수학교습소,서울특별시 노원구 마들로 31,37.6178025,127.0685682,6,3
사이언스랩과학교습소,서울특별시 노원구 마들로 31,37.6178025,127.0685682,12,4
오후의드로잉미술교습소,서울특별시 노원구 동일로217가길 39,37.6530889,127.0582112,117,9
글의힘국어학원,서울특별시 노원구 한글비석로 273,37.6521755,127.0771914,3110,186
한우리공릉태강독서토론논술교습소,서울특별시 노원구 공릉로34길 62,37.6234994,127.0831875,6,3
매쓰플레이수학교습소,서울특별시 도봉구 마들로 650,37.6680262,127.0470738,60,6
서미선전문수학교습소,서울특별시 노원구 동일로 1530,37.665073,127.0580605,10,5
그래비티컬쳐그라운드댄스학원,서울특별시 노원구 동일로 1085,37.626701,127.0720804,190,63
에벤에셀음악학원,서울특별시 노원구 한글비석로54길 116/,37.6683107,127.0604105,74,58
그릿수학교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,72,4
나무음악교습소,서울특별시 노원구 섬밭로 190,37.6337017,127.0678655,16,5
윤선생우리집앞영어교실을지영어교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,24,8
봉(BONG)수학교습소,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,18,3
마이매쓰수학교습소,서울특별시 노원구 중계로18길 13,37.6513077,127.0778154,12,6
플라톤아카데미중계본동독서논술교습소,서울특별시 노원구 중계로14길 52,37.6505284,127.0828832,42,3
호크마수학학원,서울특별시 노원구 중계로18길 9,37.6511373,127.077782,117,123
진에이플러스수학교습소,서울특별시 노원구 섬밭로 125,37.6272664,127.0686136,63,7
화랑음악교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,20,4
유피(up)수학교습소,서울특별시 노원구 중계로 225,37.6498272,127.0743318,64,8
릴팅댄스스튜디오학원,서울특별시 노원구 동일로237길 58,37.6735548,127.0521474,80,72
챌린지에듀어학원,서울특별시 노원구 동일로 1532,37.6653113,127.0579985,210,152
두이국어전문학원,서울특별시 노원구 한글비석로 272,37.6517354,127.0775931,95,91
늘해법수학학원,서울특별시 노원구 누원로 22,37.6870816,127.0530523,60,70
김즌아트미술교습소,서울특별시 노원구 동일로237다길 29,37.6748529,127.0524559,9,9
김은수스카이(SKY)수학교습소,서울특별시 노원구 중계로18길 17,37.6515236,127.0778413,10,2
이창과학교습소,서울특별시 노원구 중계로18길 17,37.6515236,127.0778413,40,4
씨드런컴퓨터교습소,서울특별시 노원구 한글비석로 444,37.6636731,127.0685418,87,7
어썸팩토리중계은사플레이스독서실,서울특별시 노원구 중계로 205,37.6504553,127.0774563,60,120
플라톤아카데미공릉독서논술교습소,서울특별시 노원구 노원로 29,37.6245531,127.0848004,70,5
피아노멘토음악교습소,서울특별시 노원구 중계로12길 16,37.6475345,127.0813803,120,5
태랑하연과학교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,25,5
원노트(Onenote)재즈피아노음악교습소,서울특별시 노원구 동일로204가길 34,37.6407489,127.0682363,8,4
중계미래탐구영과센터학원,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,740,109
지앤비이화음악교습소,서울특별시 노원구 덕릉로 740,37.6636282,127.0764046,62,6
제로플러스학원,서울특별시 노원구 공릉로59길 28,37.6346823,127.0695415,70,102
브로스댄스스튜디오학원,서울특별시 노원구 한글비석로15길 27,37.6570128,127.0741706,60,65
더블유에스(WS)적중학원,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,1540,79
뉴모짜르트음악학원,서울특별시 노원구 동일로198길 10,37.6285642,127.0727285,263,45
세영컴퓨터교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,48,4
지퍼스트(Gfirst)학원,서울특별시 노원구 석계로9길 13,37.6173257,127.0634073,68,76
진심영어교습소,서울특별시 노원구 중계로18길 13,37.6513077,127.0778154,24,4
브이아이피독서논술교습소,서울특별시 노원구 중계로18길 17,37.6515236,127.0778413,12,4
김지민영어학원,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,58,72
라티오2관수학학원,서울특별시 노원구 한글비석로 265,37.6514461,127.0765554,20,100
중계다독독서실,서울특별시 노원구 한글비석로 254,37.6504079,127.0770904,104,104
수학쌤수학교습소,서울특별시 노원구 공릉로42길 17,37.6243682,127.0807361,12,6
모네의작업실미술교습소,서울특별시 노원구 상계로 193-14,37.6630427,127.0745157,9,3
고수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,10,4
디폴영어교습소,서울특별시 노원구 누원로 22,37.6870816,127.0530523,18,6
벽산즐거운수학교습소,서울특별시 노원구 한글비석로 396,37.6614765,127.0728242,24,4
리드인독서교습소,서울특별시 노원구 동일로213길 78,37.6481378,127.0575649,18,9
웅진프라임노원월계학원,서울특별시 노원구 초안산로2라길 11,37.6318407,127.0573268,24,112
대치어센트영어전문학원,서울특별시 노원구 한글비석로 254,37.6504079,127.0770904,414,96
생각의정원국어논술교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,16,4
와이지학원,서울특별시 노원구 동일로 1533,37.665345,127.0572197,24,76
유격수수학교습소,서울특별시 노원구 동일로 1551,37.6668834,127.0568372,20,5
제이클래식뮤직음악교습소,서울특별시 노원구 동일로 986,37.6185315,127.0762191,19,9
레오의서재논술교습소,서울특별시 노원구 중계로 158,37.6490587,127.0810337,25,5
조은샘수학교습소,서울특별시 노원구 공릉로58길 112,37.6357271,127.0746958,4,2
국어의온도학원,서울특별시 노원구 중계로 206,37.6508711,127.077531,40,101
문셈사고력수학교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,6,9
로율수학교습소,서울특별시 노원구 동일로 1530,37.665073,127.0580605,25,5
이유리무용학원,서울특별시 노원구 한글비석로 474,37.6648566,127.0654725,76,49
이지영어학원,서울특별시 노원구 동일로 1533,37.665345,127.0572197,168,75
비비(BB)영어교습소,서울특별시 노원구 동일로 1551,37.6668834,127.0568372,18,6
서현경진로진학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,12,2
엘렌아트미술교습소,서울특별시 노원구 마들로 59,37.6212796,127.0676557,16,9
블랙스미스(BLAVKSMITH)미술학원,서울특별시 노원구 한글비석로 460,37.66447,127.0669577,20,50
원탑영어교습소,서울특별시 노원구 동일로 1624,37.6733664,127.0558584,27,9
원탑수학교습소,서울특별시 노원구 동일로 1624,37.6733664,127.0558584,12,4
더탑수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,6,7
메리베리영어교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,18,3
노브(nov)영어교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,8,4
수학사냥수학교습소,서울특별시 노원구 한글비석로 227,37.6479003,127.0762756,24,9
탑노치잉글리쉬영어교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,35,5
백인백색수학교습소,서울특별시 노원구 중계로 220,37.6508775,127.0756868,21,3
범블비영어교습소,서울특별시 노원구 덕릉로 459-37,37.6467584,127.0595441,52,4
생각+플레이팩토수학교습소,서울특별시 노원구 한글비석로 456,37.6647789,127.0680427,8,9
비앤기타(B&Guitar)음악교습소,서울특별시 노원구 동일로218길 35,37.6540888,127.0626882,6,3
에이원(A1)수학학원,서울특별시 노원구 덕릉로118길 29,37.667829,127.0816184,100,75
토토도예학원,서울특별시 노원구 상계로12길 52,37.6560004,127.0698741,100,51
샘터진학상담지도교습소,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,81,9
한울국어논술교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,15,5
알고리즘수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,45,9
나의바이올린음악교습소,서울특별시 노원구 중계로12가길 2,37.6473163,127.0821096,12,4
예랑미술교습소,서울특별시 노원구 누원로 28,37.6875043,127.0544509,33,7
윤선생우리집앞영어교실월계사슴영어보습학원,서울특별시 노원구 월계로 370,37.6309352,127.061014,24,77
미대입시에이스미술학원,서울특별시 노원구 노해로 495,37.6551168,127.0631328,35,92
오희라바이올린음악교습소,서울특별시 노원구 중계로 197,37.6497527,127.0784681,5,5
이상희바이올린음악교습소,서울특별시 노원구 중계로 197,37.6497527,127.0784681,2,5
퍼스트바리스타제과제빵학원,서울특별시 노원구 노해로85길 14,37.6560891,127.0652902,200,80
언희당국어교육본관학원,서울특별시 노원구 한글비석로 272,37.6517354,127.0775931,48,148
메이크잇독서실,서울특별시 노원구 동일로 1596,37.6708653,127.0566743,116,180
달봉국어원격학원,서울특별시 노원구 중계로 206,37.6508711,127.077531,59994,9999
베테랑미술학원,서울특별시 노원구 동일로 1352,37.6494079,127.0623309,210,85
더민(The Min)수학교습소,서울특별시 노원구 덕릉로73길 28,37.6534321,127.072311,8,5
찐영어교습소,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,18,3
퍼펙트수학교습소,서울특별시 노원구 석계로 49,37.6185529,127.0625822,12,4
아이스크림홈런월계영어교습소,서울특별시 노원구 석계로 49,37.6185529,127.0625822,21,7
해를품은달국어학원,서울특별시 노원구 한글비석로 276,37.6518713,127.0777853,205,113
국풍온원격학원,서울특별시 노원구 중계로 202,37.6508676,127.077805,109989,9999
조이영어교습소,서울특별시 노원구 공릉로34길 62,37.6234994,127.0831875,15,5
해냄수학교습소,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,21,3
노원댄스스포츠학원,서울특별시 노원구 한글비석로24길 3,37.6611889,127.0713385,156,60
북(Book)적북(Book)적독서논술교습소,서울특별시 노원구 한글비석로 396,37.6614765,127.0728242,5,5
글고은독서논술교습소,서울특별시 노원구 한글비석로52길 54,37.6674016,127.0675193,18,3
새솔국어논술교습소,서울특별시 노원구 한글비석로 264,37.6509746,127.0771635,18,6
배수현영어교습소,서울특별시 노원구 노원로1길 9,37.6221921,127.0863931,42,7
이-베스트(E-BEST)영어학원,서울특별시 노원구 덕릉로 619,37.6530677,127.0735446,21,74
중계레이수학학원,서울특별시 노원구 중계로 160,37.6494322,127.0813431,50,77
국공작국어학원,서울특별시 노원구 중계로 197,37.6497527,127.0784681,55,72
통액터스아카데미연기학원,서울특별시 노원구 덕릉로127길 25,37.6719593,127.0812497,20,59
디에이블베이직학원,서울특별시 노원구 덕릉로 704,37.6604391,127.0757326,14,80
바른국어논술교습소,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,64,8
유철문수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,8,4
오렌지사고력센터수학교습소,서울특별시 노원구 덕릉로87길 21,37.6607795,127.0745238,45,9
리썸무용학원,서울특별시 노원구 덕릉로87길 21,37.6607795,127.0745238,38,70
분석학원,서울특별시 노원구 중계로18길 9,37.6511373,127.077782,31,73
중계케이트영어학원,서울특별시 노원구 노원로22길 71,37.6485878,127.0742954,72,136
로지코국어교습소,서울특별시 노원구 한글비석로 242,37.6493084,127.0769639,6,3
코듀정보코딩교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,44,4
한수위영어학원,서울특별시 노원구 노원로 257,37.6402604,127.072739,24,87
정N왕중국어보습학원,서울특별시 노원구 중계로 219,37.6504923,127.0756701,180,77
스카이(SKY)미래연3관학원,서울특별시 노원구 중계로 206,37.6508711,127.077531,90,105
수학의시작수학교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,6,3
프리탑영어교습소,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,6,3
나우학원,서울특별시 노원구 한글비석로 409,37.6611267,127.070846,136,69
연쌤수학교습소,서울특별시 노원구 동일로241길 53,37.6773841,127.0531484,63,9
사다리미술교습소,서울특별시 노원구 노원로22길 70,37.6468287,127.0728289,8,8
오하운폴댄스학원,서울특별시 노원구 상계로1길 14-11,37.6570026,127.0618733,390,85
수학플러스학원,서울특별시 노원구 노원로 257,37.6402604,127.072739,50,100
뿌탄스마트해법수학학원,서울특별시 노원구 노원로34길 58,37.6614315,127.0659371,120,74
제이와이(JY)공감영어교습소,서울특별시 노원구 중계로 198,37.6519314,127.0795434,32,4
플라톤상계독서논술교습소,서울특별시 노원구 덕릉로 780,37.6669564,127.0796885,70,5
리드앤리드(Read&Lead)영어리딩학원,서울특별시 노원구 덕릉로 669,37.6573787,127.074582,420,80
바꿈수학교습소,서울특별시 노원구 동일로204가길 34,37.6407489,127.0682363,30,5
캔디영어교습소,서울특별시 노원구 화랑로51길 17,37.6236127,127.0885326,10,5
수학생각수학교습소,서울특별시 노원구 동일로 1545,37.6663796,127.0569683,8,4
꼼꼼한수학교습소,서울특별시 노원구 한글비석로 269,37.6517301,127.0767968,18,6
박신아수학교습소,서울특별시 노원구 공릉로38길 19,37.6232826,127.0805548,45,8
중계리딩비영어독서학원,서울특별시 노원구 한글비석로 232,37.6483769,127.0769291,60,71
오름수학교습소,서울특별시 노원구 덕릉로 459-37,37.6467584,127.0595441,60,4
로제타스톤영어교실월계점영어교습소,서울특별시 노원구 마들로 59,37.6212796,127.0676557,18,9
손쌤국어교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,6,3
시아영어교습소,서울특별시 노원구 공릉로58길 80,37.6354467,127.0728368,12,4
정국어논술교습소,서울특별시 노원구 상계로1길 74,37.6594056,127.0615269,12,3
엘뷰티이용미용학원,서울특별시 노원구 공릉로 187,37.626444,127.0788963,390,159
모아미술교습소,서울특별시 노원구 동일로 1551,37.6668834,127.0568372,27,9
알콘멘토수학교습소,서울특별시 노원구 덕릉로94가길 20,37.663117,127.0785759,28,4
탄탄수학교습소,서울특별시 노원구 덕릉로126길 12,37.6703392,127.0821145,9,3
니콜영어교습소,서울특별시 노원구 공릉로34길 62,37.6234994,127.0831875,10,5
영가스파르타센터노원독서실,서울특별시 노원구 동일로217가길 17,37.6533517,127.0593947,206,162
이태민바이올린교습소,서울특별시 노원구 동일로204가길 34,37.6407489,127.0682363,6,3
수학세상수학교습소,서울특별시 노원구 광운로2가길 23,37.6181778,127.0592496,9,3
확신학원,서울특별시 노원구 상계로 110,37.6572178,127.0672477,70,73
스마트해법영어공릉영어교습소,서울특별시 노원구 공릉로46길 23,37.6280883,127.0803087,3,3
채움수학교습소,서울특별시 노원구 덕릉로 780,37.6669564,127.0796885,45,5
하이원과학교습소,서울특별시 노원구 노원로22길 77,37.6485878,127.0742954,4,2
아띠아띠미술교습소,서울특별시 노원구 동일로 1280,37.6427206,127.0665677,24,3
